Transaction ID,Date of Sale,Region,Sales Rep,Customer Segment,Product Category,Product Name,Units Sold,Unit Price,Total Revenue,Order Status,Delivery Time (Days),Payment Method
17c17d01,2023-10-29,North,Jennifer Perry,Individual,Toys,Action Figure,9,197.67,1779.03,Pending,10.0,Bank Transfer
c27688cf,2023-09-03,Central,Susan Walsh,Enterprise,Electronics,Laptop,8,254.96,2039.68,Pending,4.0,Credit Card
1cc37399,2023-05-07,Central,William Smith,Small Business,Furniture,Dining Table,6,15.99,95.94,Pending,3.0,Credit Card
511e38d0,2024-08-05,East,Allen Garcia,Small Business,Appliances,Toaster,1,709.5,709.5,Returned,20.0,PayPal
88ac3cd7,2023-12-23,Central,Christopher Lopez,Small Business,Appliances,Blender,5,465.46,2327.3,Delivered,6.0,Credit Card
4be3f266,2023-04-17,West,Philip Gomez,Small Business,Clothing,Jeans,7,930.61,6514.27,Pending,12.0,Bank Transfer
f70c6a54,2024-07-24,East,Sheri Perkins,Individual,Toys,Board Game,8,640.8,5126.4,Delivered,18.0,PayPal
93caa484,2023-11-27,South,Roy West,Individual,Furniture,Bookshelf,6,537.09,3222.54,Returned,13.0,
a9d5a8bb,2024-07-21,East,Elizabeth Bates,Individual,Appliances,Toaster,3,729.85,2189.55,Delivered,,Credit Card
fff2e910,2024-04-23,West,Ashley Oliver,Individual,Appliances,Toaster,10,129.31,1293.1,Returned,6.0,PayPal
b4749f12,2023-12-10,West,Andrew Davis,Enterprise,Electronics,Smartphone,8,420.8,3366.4,Returned,14.0,Credit Card
ad5f7e9c,2024-07-25,Central,Marissa White,Small Business,Electronics,Laptop,7,932.25,6525.75,Pending,4.0,Bank Transfer
8d04a1f1,2023-03-10,Central,Jonathan Morse,Small Business,Appliances,Microwave,3,14.52,43.56,Pending,11.0,Credit Card
ec173a9c,2024-07-27,North,Mary Ford,Enterprise,Furniture,Dining Table,1,600.04,600.04,Pending,19.0,PayPal
e202931c,2024-03-12,East,Ethan Ewing,Small Business,Clothing,Jeans,4,324.36,1297.44,Returned,18.0,Bank Transfer
b0e43d06,2024-01-14,Central,Dana Navarro,Small Business,Clothing,Dress,1,46.81,46.81,Delivered,15.0,Bank Transfer
37e87625,2023-02-06,East,Danny Mosley,Individual,Toys,Puzzle,9,324.59,2921.31,Pending,15.0,Credit Card
c64bb69e,2023-09-14,West,Tyler Fuentes,Small Business,Furniture,Dining Table,3,363.78,1091.34,Delivered,20.0,Credit Card
9ab0545c,2024-07-19,Central,Taylor Johnson DDS,Enterprise,Furniture,Sofa,4,461.49,1845.96,Pending,15.0,PayPal
72383343,2024-06-06,East,Michael Henson,Individual,Toys,Doll,10,969.51,9695.1,Returned,8.0,Credit Card
4208b410,2023-06-29,East,Timothy Kelley,Small Business,Clothing,Jacket,9,474.49,4270.41,Delivered,8.0,Credit Card
6fe40bf9,2023-03-18,South,Sara Levine,Small Business,Appliances,Toaster,8,727.79,5822.32,Pending,13.0,Bank Transfer
e38f0d7f,2023-10-07,West,Derek Dickson,Small Business,Food,Juice,10,795.07,7950.7,Delivered,19.0,PayPal
39c178a1,2024-02-03,North,Mr. Bradley Wilson,Individual,Furniture,Office Chair,7,577.83,4044.81,Returned,4.0,
fc56687c,2023-05-29,North,Maria Fisher,Enterprise,Toys,Puzzle,6,595.69,3574.14,Pending,17.0,Bank Transfer
19710a58,2023-12-08,East,Christopher Phillips DVM,Enterprise,Furniture,Bookshelf,7,249.09,1743.63,Returned,12.0,Bank Transfer
1ba781e2,2024-02-02,Central,Courtney Snyder,Small Business,Appliances,Refrigerator,1,389.83,389.83,Pending,7.0,PayPal
6940fd05,2023-12-22,West,Susan Miller,Individual,Food,Cereal,4,254.79,1019.16,Pending,,Bank Transfer
15047342,2023-08-20,South,Bryan Taylor,Individual,Electronics,Tablet,4,783.71,3134.84,Pending,3.0,PayPal
09ab44aa,2024-12-17,East,Paul Mejia,Enterprise,Appliances,Refrigerator,7,155.77,1090.39,Returned,8.0,Credit Card
8994f66c,2024-05-12,Central,James Luna,Individual,Appliances,Refrigerator,2,952.23,1904.46,Pending,2.0,Bank Transfer
403cd882,2024-08-16,South,Anthony Hopkins,Small Business,Clothing,Shoes,5,646.97,3234.85,Pending,,Credit Card
21598086,2024-10-21,South,Jennifer Wilkerson,Small Business,Food,Cereal,2,517.84,1035.68,Delivered,11.0,PayPal
ff8d7e2b,2024-03-10,North,Hannah Freeman,Enterprise,Clothing,T-Shirt,7,562.09,3934.63,Pending,16.0,PayPal
15dffec7,2024-01-31,South,Kenneth Carr,Enterprise,Clothing,T-Shirt,4,599.4,2397.6,Pending,20.0,Credit Card
0da8fec8,2024-09-29,East,Wyatt Cooper,Individual,Toys,Board Game,2,691.47,1382.94,Returned,12.0,Bank Transfer
3d55bd02,2023-01-24,South,Shannon Molina,Small Business,Food,Pasta,5,30.51,152.55,Pending,14.0,PayPal
116c5a2e,2024-02-05,North,Desiree Brewer,Enterprise,Electronics,Headphones,8,93.7,749.6,Delivered,3.0,PayPal
f0b9623e,2023-09-19,East,Stephanie Moore,Small Business,Electronics,Smartphone,8,412.03,3296.24,Returned,10.0,Credit Card
55db9b84,2024-03-26,Central,Diana Martinez,Individual,Appliances,Microwave,10,345.1,3451.0,Returned,19.0,Bank Transfer
83083ee3,2024-08-09,Central,Clifford Kirk,Enterprise,Food,Cereal,5,304.95,1524.75,Returned,13.0,Credit Card
a1d73c17,2023-04-11,South,Amber Williams,Enterprise,Food,Chips,8,801.6,6412.8,Delivered,7.0,PayPal
b8369815,2023-07-05,South,Brian Garcia,Enterprise,Toys,Puzzle,1,682.65,682.65,Returned,6.0,PayPal
1f45e8ba,2024-10-01,West,Ryan Williams,Enterprise,Clothing,Jeans,10,153.5,1535.0,Pending,2.0,Bank Transfer
196ab88d,2023-04-23,Central,Andrea Espinoza,Individual,Furniture,Dining Table,1,747.35,747.35,Returned,3.0,Credit Card
98936dbb,2023-04-17,Central,Ricardo Carter,Enterprise,Furniture,Bookshelf,3,398.17,1194.51,Delivered,3.0,PayPal
32b0278b,2024-11-22,East,Robert Gay,Individual,Furniture,Desk,10,582.23,5822.3,Pending,6.0,Bank Transfer
8dba4512,2023-01-17,Central,Jessica Dodson,Small Business,Appliances,Toaster,6,888.6,5331.6,Returned,13.0,Bank Transfer
45813e14,2024-04-22,South,Melissa Hodges,Enterprise,Electronics,Tablet,4,225.91,903.64,Delivered,4.0,Bank Transfer
823354b9,2024-04-16,East,Kevin Larsen,Individual,Electronics,Tablet,5,492.94,2464.7,Pending,10.0,Credit Card
ecb8461e,2024-03-30,North,Kim Humphrey,Individual,Food,Pasta,9,187.06,1683.54,Delivered,15.0,PayPal
f9b7fccc,2023-01-31,South,Christine Harris,Individual,Food,Cookies,1,787.66,787.66,Pending,3.0,Credit Card
9f993a30,2024-04-29,East,Zachary Roman,Enterprise,Toys,Action Figure,8,207.49,1659.92,Returned,16.0,Credit Card
9dedbc91,2024-07-24,West,Justin Perkins,Small Business,Clothing,Jacket,10,593.99,5939.9,Returned,9.0,Credit Card
3e7d1f63,2024-12-24,Central,Michael Perkins,Individual,Appliances,Toaster,6,450.7,2704.2,Returned,18.0,PayPal
ab437d5b,2023-12-24,West,Jamie Carter,Individual,Toys,Board Game,5,301.39,1506.95,Delivered,11.0,Bank Transfer
af5b9426,2023-12-25,West,Michelle Curry MD,Individual,Toys,Action Figure,3,938.83,2816.49,Pending,8.0,Bank Transfer
de839620,2024-04-10,North,Jennifer Roberts,Individual,Appliances,Toaster,9,843.61,7592.49,Returned,6.0,PayPal
5cfea44f,2023-11-22,Central,Denise Watkins,Small Business,Toys,Action Figure,9,91.48,823.32,Returned,,PayPal
4b783b45,2023-05-08,South,Angel Cameron,Individual,Appliances,Microwave,5,478.6,2393.0,Pending,,Credit Card
fec42adb,2024-01-28,North,James Holloway,Enterprise,Furniture,Sofa,5,453.27,2266.35,Delivered,8.0,Credit Card
29081796,2024-08-02,South,Christopher Hampton,Individual,Toys,Action Figure,1,290.14,290.14,Delivered,4.0,Bank Transfer
994001a2,2023-02-14,West,Clinton Munoz,Small Business,Toys,Toy Car,10,537.42,5374.2,Returned,12.0,PayPal
89c0b3d6,2023-01-21,West,Sarah Anderson,Individual,Furniture,Office Chair,4,776.38,3105.52,Delivered,,PayPal
1ddda7dd,2024-05-04,South,Dale Best,Small Business,Electronics,Smartphone,7,213.47,1494.29,Pending,7.0,Bank Transfer
05eebd4f,2024-01-20,West,Heidi Mann,Individual,Electronics,Tablet,6,163.96,983.76,Delivered,13.0,Bank Transfer
dd65585a,2023-07-07,South,Cheryl Walker,Small Business,Electronics,Tablet,2,824.68,1649.36,Returned,18.0,Bank Transfer
e125650e,2025-01-04,South,Christopher Williams,Enterprise,Food,Chips,5,913.4,4567.0,Returned,,PayPal
d8365fb6,2024-12-28,East,Tracy Smith,Enterprise,Toys,Board Game,10,593.78,5937.8,Returned,12.0,Bank Transfer
c9e3a80a,2024-02-27,West,Dwayne Torres,Individual,Food,Cookies,7,251.0,1757.0,Returned,2.0,PayPal
ac5d081f,2023-11-09,East,Elizabeth Burns,Enterprise,Clothing,Jeans,7,261.85,1832.95,Delivered,19.0,Bank Transfer
2444b8f2,2024-06-14,East,Susan Carlson,Enterprise,Clothing,Jacket,7,848.2,5937.4,Pending,15.0,PayPal
31a4be08,2023-06-18,West,Douglas Bass,Individual,Appliances,Air Fryer,2,96.59,193.18,Pending,15.0,Bank Transfer
38e04cc9,2023-06-29,South,Jason Hobbs,Enterprise,Toys,Puzzle,1,649.08,649.08,Delivered,19.0,PayPal
7b1e46f0,2024-05-31,Central,Jesse Kim,Individual,Appliances,Toaster,10,461.7,4617.0,Delivered,19.0,Credit Card
a6b191a7,2024-01-02,Central,Michele Graham,Individual,Electronics,Camera,9,798.93,7190.37,Pending,5.0,Credit Card
3a7bd5f1,2024-11-21,South,Erin Sanchez,Small Business,Food,Juice,4,71.7,286.8,Delivered,19.0,Credit Card
ab4126c7,2024-11-30,West,Michael Cameron,Individual,Clothing,T-Shirt,3,846.41,2539.23,Returned,11.0,Credit Card
5a4630e7,2023-04-20,West,Crystal Mitchell,Individual,Clothing,Dress,3,191.28,573.84,Returned,,Credit Card
f1773921,2023-10-14,East,Nicole Flowers,Small Business,Furniture,Dining Table,1,340.8,340.8,Returned,14.0,Credit Card
7b925558,2023-07-19,East,Dennis Horton,Enterprise,Clothing,Jacket,4,560.29,2241.16,Returned,8.0,Bank Transfer
b7fd0d8f,2024-05-26,West,Jill Perkins,Enterprise,Furniture,Dining Table,3,74.43,223.29,Pending,20.0,Credit Card
27890175,2023-07-06,Central,Nicholas Velasquez,Individual,Clothing,Shoes,10,292.87,2928.7,Returned,1.0,PayPal
9cb9d334,2024-07-15,East,Jake Smith,Small Business,Appliances,Microwave,7,356.74,2497.18,Returned,20.0,PayPal
780ad14f,2023-07-25,West,Erika Hill,Individual,Appliances,Toaster,2,781.59,1563.18,Delivered,5.0,Bank Transfer
64026aa2,2023-06-27,Central,Tyler Moreno,Enterprise,Food,Juice,6,510.14,3060.84,Returned,10.0,PayPal
f448b889,2023-07-12,South,Crystal Jackson,Enterprise,Electronics,Headphones,6,155.88,935.28,Returned,,Bank Transfer
1614e894,2024-04-02,North,Brandi Byrd,Small Business,Food,Chips,7,728.08,5096.56,Delivered,20.0,PayPal
237acaf8,2024-09-23,Central,Lisa Evans,Individual,Toys,Doll,5,80.64,403.2,Returned,5.0,Bank Transfer
2bf08e2b,2024-07-03,Central,Kyle Martin,Individual,Electronics,Headphones,3,289.63,868.89,Delivered,3.0,
f4712865,2024-04-14,West,John Miranda,Enterprise,Food,Cookies,9,313.0,2817.0,Returned,18.0,PayPal
2bda7d1c,2024-09-19,West,Ann Hayden,Individual,Electronics,Camera,9,132.02,1188.18,Delivered,7.0,Credit Card
94238c04,2023-09-19,Central,Pamela Bolton,Individual,Food,Cereal,9,485.63,4370.67,Delivered,16.0,Credit Card
1a34c94a,2023-09-11,North,Shawn Weaver,Individual,Food,Pasta,9,509.94,4589.46,Returned,14.0,Credit Card
fecaf458,2024-07-12,Central,Wendy Sanchez,Individual,Food,Juice,2,587.45,1174.9,Pending,4.0,Bank Transfer
1ed309e9,2023-05-23,East,Johnathan Grant,Small Business,Food,Cookies,6,567.15,3402.9,Pending,10.0,
aec5e881,2024-07-08,West,Lynn Weeks,Small Business,Furniture,Dining Table,7,834.24,5839.68,Pending,,Bank Transfer
9d2809eb,2023-11-01,East,Ms. Teresa Durham DVM,Enterprise,Appliances,Blender,2,731.73,1463.46,Pending,8.0,Bank Transfer
d1e2702e,2024-11-27,Central,Sandy Brennan,Enterprise,Food,Chips,1,729.64,729.64,Delivered,6.0,PayPal
dbf36875,2024-09-26,East,Michele Schwartz,Small Business,Food,Cookies,1,74.15,74.15,Pending,5.0,PayPal
ab7d3562,2024-06-08,West,James Ward,Enterprise,Clothing,Dress,6,970.42,5822.52,Delivered,12.0,Bank Transfer
99a8ee7b,2024-10-30,West,Christy Moore,Individual,Appliances,Microwave,7,602.09,4214.63,Delivered,4.0,PayPal
5ba696d0,2024-11-18,East,Kathleen Cantu,Small Business,Toys,Doll,6,458.31,2749.86,Pending,9.0,Bank Transfer
a19472f2,2023-10-06,West,Lisa Peters,Small Business,Appliances,Refrigerator,10,649.5,6495.0,Pending,17.0,Bank Transfer
989e5b57,2024-12-19,North,Lindsay Jackson,Small Business,Food,Cookies,3,99.36,298.08,Returned,19.0,
7febf69c,2023-02-01,East,Jordan Vargas,Small Business,Food,Juice,8,201.44,1611.52,Delivered,9.0,Credit Card
fb1d41bb,2024-09-11,East,Brenda Zavala,Small Business,Appliances,Blender,7,645.75,4520.25,Returned,6.0,Credit Card
f28a6092,2024-08-29,Central,Michelle Branch,Small Business,Electronics,Camera,7,968.94,6782.58,Returned,3.0,Credit Card
e80c7178,2023-11-21,East,Mrs. Ashley Schneider,Enterprise,Appliances,Toaster,1,903.94,903.94,Pending,20.0,Bank Transfer
ba1fbdb7,2024-03-03,Central,Eric Jones,Small Business,Food,Pasta,7,563.84,3946.88,Pending,17.0,Bank Transfer
a406e6bd,2024-07-24,North,Heather Stafford,Individual,Appliances,Toaster,3,821.09,2463.27,Returned,9.0,PayPal
b5532235,2024-08-03,North,Martha Humphrey,Enterprise,Food,Cereal,3,652.43,1957.29,Returned,,PayPal
b06c58cf,2024-07-21,North,Sabrina Washington,Enterprise,Electronics,Camera,7,675.43,4728.01,Pending,17.0,PayPal
a6062333,2024-06-04,South,Tyrone Walker,Small Business,Appliances,Air Fryer,9,237.36,2136.24,Returned,3.0,PayPal
f2bb9257,2025-01-07,East,Eric Woods,Small Business,Furniture,Bookshelf,3,941.16,2823.48,Returned,4.0,Credit Card
b5af58ac,2023-02-20,East,Shelley Jensen,Individual,Appliances,Air Fryer,9,333.65,3002.85,Returned,19.0,PayPal
a9c93edc,2023-12-11,East,Devin Yates,Individual,Appliances,Air Fryer,3,161.0,483.0,Returned,12.0,PayPal
bf7d7981,2024-01-22,East,Derek Clark,Small Business,Food,Cookies,6,83.03,498.18,Pending,15.0,Bank Transfer
3f06d301,2023-08-24,West,William Key,Enterprise,Clothing,Shoes,9,872.46,7852.14,Delivered,18.0,PayPal
34e5ebc1,2024-03-29,Central,Adam Mcclain,Enterprise,Clothing,Shoes,8,263.78,2110.24,Delivered,1.0,Credit Card
23016218,2023-04-18,East,Robert Salas,Small Business,Clothing,Jacket,4,449.64,1798.56,Returned,3.0,Bank Transfer
ed0db66f,2023-03-26,North,Joshua Gonzales,Small Business,Food,Cereal,9,926.27,8336.43,Delivered,8.0,PayPal
abaaa402,2024-08-17,West,Geoffrey Brady,Individual,Clothing,Jeans,4,993.52,3974.08,Pending,,Bank Transfer
38709d17,2024-12-29,West,Andrea Hubbard,Enterprise,Clothing,Dress,2,46.37,92.74,Returned,16.0,PayPal
9ca52e3d,2023-05-11,Central,Wesley Jenkins,Small Business,Electronics,Camera,4,90.21,360.84,Delivered,,Credit Card
e525e8e9,2025-01-09,Central,Tina Williams,Small Business,Food,Cookies,4,510.69,2042.76,Returned,,PayPal
1916f547,2024-12-07,East,Larry Thomas MD,Small Business,Toys,Puzzle,7,695.63,4869.41,Returned,,PayPal
af5a277e,2024-02-24,North,Alexander Boyd,Individual,Clothing,Shoes,7,925.12,6475.84,Delivered,,Bank Transfer
d7790b37,2024-12-16,East,Joseph Richards,Small Business,Food,Cereal,10,156.34,1563.4,Pending,11.0,PayPal
b7353574,2023-10-02,East,Gabriel Sanchez,Enterprise,Furniture,Sofa,4,835.54,3342.16,Returned,18.0,Bank Transfer
c35c3fbb,2024-04-26,North,Heather Wilson,Enterprise,Appliances,Blender,3,356.72,1070.16,Pending,14.0,Bank Transfer
e7a2ca93,2024-10-20,East,Jennifer Mitchell,Small Business,Furniture,Bookshelf,10,567.8,5678.0,Returned,11.0,Bank Transfer
f96f1224,2023-12-02,West,Aaron Williams,Small Business,Toys,Puzzle,2,158.29,316.58,Returned,15.0,Credit Card
9a25e5ba,2024-09-27,West,Jody Barnett,Individual,Furniture,Sofa,1,428.45,428.45,Returned,18.0,Credit Card
4455c8ff,2023-03-09,East,Ronald Wang,Small Business,Toys,Puzzle,1,861.27,861.27,Returned,6.0,Credit Card
fbb549cb,2024-08-18,South,Christina Chavez,Small Business,Appliances,Microwave,8,299.88,2399.04,Returned,4.0,PayPal
40dd1c0c,2024-01-09,West,John Le,Enterprise,Electronics,Laptop,1,214.13,214.13,Delivered,5.0,Credit Card
99798ac6,2023-06-28,West,Kevin Jones,Enterprise,Electronics,Headphones,9,289.26,2603.34,Returned,6.0,PayPal
5c17582a,2023-10-21,North,Kim Cunningham,Enterprise,Food,Chips,10,788.65,7886.5,Delivered,6.0,Bank Transfer
549afe9c,2024-07-15,East,Larry Ho,Small Business,Toys,Puzzle,3,691.17,2073.51,Delivered,,PayPal
4d82f1df,2024-01-29,Central,Bruce Kim,Small Business,Food,Cereal,9,352.29,3170.61,Pending,19.0,Credit Card
f1831997,2025-01-02,Central,Heather Gutierrez,Individual,Furniture,Sofa,2,137.25,274.5,Returned,7.0,PayPal
becc4326,2023-05-14,West,Lisa Weeks,Small Business,Toys,Puzzle,4,12.82,51.28,Pending,4.0,Bank Transfer
0a3e131d,2024-03-05,North,Kevin Smith,Individual,Toys,Action Figure,5,848.74,4243.7,Delivered,15.0,PayPal
6b792ca5,2023-01-26,East,Renee Reese,Enterprise,Toys,Doll,2,182.85,365.7,Returned,,PayPal
3527db64,2024-11-28,North,Kristin Hull,Small Business,Electronics,Laptop,9,103.12,928.08,Returned,14.0,Bank Transfer
3af08275,2024-02-15,East,Frederick Ward,Enterprise,Toys,Action Figure,3,293.84,881.52,Returned,14.0,Credit Card
fb3dd0b9,2023-10-09,South,Sean Conrad,Enterprise,Food,Chips,9,826.27,7436.43,Delivered,15.0,PayPal
73e9f403,2024-03-16,North,Melissa Hernandez,Individual,Food,Chips,4,486.65,1946.6,Pending,8.0,PayPal
e972c660,2024-08-08,North,Haley Lindsey,Enterprise,Toys,Puzzle,8,926.46,7411.68,Returned,12.0,Credit Card
14cbc40f,2024-11-25,Central,Candice Martin,Enterprise,Electronics,Headphones,8,400.8,3206.4,Delivered,5.0,PayPal
f49d9bd8,2024-04-05,South,Katie Roman,Enterprise,Toys,Action Figure,8,481.61,3852.88,Delivered,8.0,PayPal
0db53bc8,2023-05-14,Central,Brett Collins,Individual,Furniture,Bookshelf,5,233.08,1165.4,Returned,18.0,PayPal
011f4495,2024-12-14,North,Juan Vaughn,Small Business,Appliances,Microwave,4,208.88,835.52,Returned,10.0,Credit Card
fc81c516,2024-12-01,West,Victor Brewer,Individual,Clothing,Dress,2,233.29,466.58,Returned,19.0,Bank Transfer
49506a90,2024-05-18,North,Betty Potter,Individual,Appliances,Refrigerator,8,957.18,7657.44,Returned,11.0,Bank Transfer
cffb7f5c,2023-06-09,West,Kyle Parker,Individual,Appliances,Refrigerator,5,902.08,4510.4,Pending,16.0,Credit Card
eac9c0db,2023-06-05,Central,Elizabeth Reyes,Enterprise,Furniture,Dining Table,1,195.74,195.74,Pending,5.0,Bank Transfer
8078446c,2024-12-11,Central,Jeffery James,Individual,Clothing,T-Shirt,5,775.36,3876.8,Delivered,2.0,Credit Card
40658f88,2023-08-20,South,Holly Love,Small Business,Clothing,Shoes,3,691.12,2073.36,Delivered,8.0,PayPal
52aba16f,2024-04-10,Central,Vanessa Andersen,Small Business,Electronics,Laptop,3,676.64,2029.92,Delivered,11.0,PayPal
d87cdb14,2023-07-19,North,Thomas Johnson,Individual,Clothing,Dress,8,489.24,3913.92,Delivered,20.0,Bank Transfer
2576eb9a,2024-11-04,West,Jose Cruz,Small Business,Electronics,Headphones,6,118.3,709.8,Returned,3.0,Bank Transfer
716c3935,2023-09-11,North,Robert Martin,Small Business,Clothing,Jacket,1,900.39,900.39,Returned,11.0,Credit Card
1a56c899,2023-02-03,North,Jeremy Curry,Small Business,Clothing,T-Shirt,6,102.24,613.44,Delivered,11.0,Bank Transfer
66d2063e,2024-10-15,South,Erica Owen,Enterprise,Food,Cereal,9,146.27,1316.43,Returned,,Bank Transfer
e3e98ce3,2023-08-04,West,Richard Glass,Small Business,Electronics,Headphones,2,51.99,103.98,Pending,,PayPal
fd2ebbdf,2023-09-14,East,Ashley Smith,Individual,Toys,Board Game,10,135.9,1359.0,Delivered,12.0,Bank Transfer
1a8cee62,2023-03-06,Central,Elizabeth Pruitt,Individual,Appliances,Refrigerator,9,889.62,8006.58,Delivered,20.0,Bank Transfer
4815772e,2023-03-19,East,Meghan Hernandez,Small Business,Toys,Toy Car,10,27.99,279.9,Delivered,20.0,Bank Transfer
e3058a24,2023-12-29,East,Jacqueline Briggs,Enterprise,Clothing,Jeans,3,870.56,2611.68,Pending,8.0,Bank Transfer
15c06148,2023-08-19,Central,Paul White,Small Business,Furniture,Sofa,5,319.1,1595.5,Returned,17.0,Credit Card
f668d03c,2023-10-14,North,Heather White,Individual,Furniture,Dining Table,1,911.13,911.13,Pending,1.0,PayPal
9ac9959b,2024-02-17,West,Natalie Schmidt,Individual,Toys,Action Figure,7,455.01,3185.07,Returned,17.0,Bank Transfer
dab9a96c,2024-05-26,Central,Carlos Blair,Enterprise,Food,Chips,1,571.12,571.12,Pending,18.0,Bank Transfer
a76774c3,2023-02-20,Central,Jenna Cook,Individual,Appliances,Blender,3,535.52,1606.56,Returned,,PayPal
b3c880ee,2024-08-13,North,Tracy Flores,Individual,Clothing,Dress,5,47.02,235.1,Pending,4.0,PayPal
4d13ad94,2024-03-21,West,Russell Howard,Individual,Food,Juice,9,64.57,581.13,Pending,18.0,Credit Card
3ef20c30,2023-02-15,North,Miranda Johnson,Individual,Appliances,Toaster,3,654.14,1962.42,Pending,4.0,Credit Card
37b1faa7,2024-12-05,East,Haley Boyd,Enterprise,Toys,Board Game,4,678.66,2714.64,Returned,4.0,Bank Transfer
22e0e438,2023-12-30,West,Cory Palmer,Individual,Furniture,Sofa,3,27.39,82.17,Returned,11.0,Credit Card
66147d9c,2023-07-21,North,Jonathan Adams,Small Business,Clothing,Jeans,4,459.91,1839.64,Delivered,18.0,PayPal
e7d0fc7f,2024-06-27,West,Marissa Bauer,Enterprise,Furniture,Desk,9,253.92,2285.28,Pending,20.0,Credit Card
210d6296,2023-08-19,South,Maria Rodriguez,Small Business,Clothing,Jacket,7,160.07,1120.49,Delivered,1.0,Bank Transfer
e66dcf03,2024-09-17,West,Robert Woodard,Individual,Electronics,Camera,3,223.21,669.63,Delivered,13.0,Bank Transfer
e10a52cc,2024-03-18,South,Charles Dunlap,Enterprise,Appliances,Blender,5,763.82,3819.1,Pending,11.0,Bank Transfer
118ba4bc,2024-07-27,South,Steven Hanson,Small Business,Electronics,Headphones,2,979.2,1958.4,Pending,,
debb6336,2025-01-06,South,Ms. Jessica Mitchell MD,Enterprise,Food,Chips,10,269.17,2691.7,Pending,10.0,PayPal
279f09ca,2024-02-16,North,Gregory George,Small Business,Food,Cookies,10,931.9,9319.0,Pending,9.0,Bank Transfer
1f0ee519,2024-06-27,North,Jessica Robles,Individual,Furniture,Bookshelf,3,647.51,1942.53,Delivered,3.0,Bank Transfer
ec9f911f,2023-10-07,West,Raven Cole,Individual,Appliances,Air Fryer,9,555.05,4995.45,Returned,9.0,Credit Card
3094101a,2024-11-13,Central,Diane Neal,Individual,Toys,Doll,3,798.84,2396.52,Returned,7.0,PayPal
9f1335c8,2023-12-10,Central,Jeremiah Morgan,Small Business,Food,Juice,4,581.33,2325.32,Returned,15.0,PayPal
03e73c5b,2024-12-12,North,Judy Martinez,Small Business,Furniture,Office Chair,3,744.75,2234.25,Pending,17.0,Bank Transfer
2406aced,2024-04-05,East,Michael Porter,Small Business,Toys,Doll,10,617.36,6173.6,Pending,13.0,Credit Card
c3626fe4,2023-05-18,East,Bryan Jordan,Enterprise,Toys,Board Game,2,673.55,1347.1,Returned,5.0,PayPal
7f3faf26,2023-02-06,Central,Tammy Torres,Individual,Electronics,Tablet,1,306.24,306.24,Returned,19.0,Bank Transfer
dfccf89d,2024-02-16,West,Mr. James Martin,Small Business,Food,Cereal,2,551.7,1103.4,Pending,13.0,PayPal
bc5a8854,2023-10-17,West,John Garcia,Enterprise,Toys,Board Game,7,297.06,2079.42,Returned,17.0,
e50faabc,2023-07-03,South,Regina Acosta,Small Business,Furniture,Bookshelf,10,270.29,2702.9,Returned,1.0,Credit Card
c3a2895c,2024-09-27,West,Holly Miller,Small Business,Furniture,Desk,1,598.69,598.69,Pending,5.0,PayPal
9d895d6f,2024-01-07,South,Amber Mccoy,Enterprise,Toys,Puzzle,5,251.7,1258.5,Pending,,
24e23951,2024-06-07,East,Kimberly Carney,Enterprise,Furniture,Dining Table,8,814.95,6519.6,Returned,7.0,PayPal
4be77de9,2024-01-01,East,Pedro Hodge,Individual,Toys,Doll,1,571.61,571.61,Delivered,5.0,PayPal
5d1d3b7d,2023-10-14,Central,Mark Atkinson,Enterprise,Clothing,Dress,2,464.63,929.26,Delivered,12.0,PayPal
e499ae2c,2023-08-08,West,Kelly Norman,Individual,Clothing,Jeans,3,498.82,1496.46,Returned,11.0,Bank Transfer
6864d657,2024-02-24,Central,Taylor Smith,Small Business,Food,Juice,7,135.55,948.85,Delivered,12.0,Credit Card
4e1cab19,2023-02-09,North,Mr. Brandon Garcia,Individual,Furniture,Office Chair,3,888.54,2665.62,Delivered,10.0,Credit Card
9f2d3f73,2023-08-31,North,Adam Massey,Enterprise,Furniture,Dining Table,7,352.26,2465.82,Delivered,16.0,
c8e4b0d9,2024-07-19,North,Belinda Bird,Enterprise,Toys,Action Figure,10,523.75,5237.5,Delivered,19.0,PayPal
9a9af079,2024-04-25,North,Kirsten Hall,Enterprise,Electronics,Headphones,7,123.19,862.33,Pending,16.0,Bank Transfer
ea1bca4f,2024-03-11,South,Sara Martin DVM,Enterprise,Toys,Puzzle,5,509.12,2545.6,Delivered,19.0,Credit Card
374078ec,2024-06-11,Central,Cristian Wiley,Enterprise,Clothing,Jeans,9,683.44,6150.96,Returned,16.0,Credit Card
5bb109a1,2023-08-25,South,Elizabeth Smith,Individual,Furniture,Bookshelf,10,18.87,188.7,Delivered,20.0,PayPal
42868fc6,2023-10-21,East,Carlos Cole,Small Business,Furniture,Sofa,3,294.57,883.71,Pending,17.0,Credit Card
8d428bb9,2024-10-01,North,James Russell,Individual,Electronics,Headphones,7,293.03,2051.21,Returned,9.0,Bank Transfer
26176235,2024-06-06,North,Leslie Sanders,Enterprise,Toys,Doll,4,101.47,405.88,Delivered,19.0,Credit Card
d06d8ff3,2023-02-27,North,Lisa Cruz,Small Business,Appliances,Air Fryer,10,938.49,9384.9,Pending,10.0,PayPal
